policy,p999_latency_us,cvar999_us,load_regime
random,34498.59569623916,34544.40265152548,high
random,33416.72559092968,33472.19784691643,high
random,39340.858752834596,39445.64282637848,high
random,43644.218522274365,43674.74582702246,high
random,38923.331935224654,38987.725113865556,high
random,45246.27917492876,45273.931167534785,high
random,49223.78939892534,49237.16427118657,high
random,22800.043959629154,22835.190125117595,high
random,24830.258899958597,24888.116449760288,high
random,21543.314847026613,21603.682341694534,high
random,51511.839708781794,51577.7635283178,high
random,25342.67436517426,25373.86538721351,high
random,38419.7466288028,38446.24148466584,high
random,29862.217489078215,29878.94304772713,high
random,27214.807787415146,27251.87608941281,high
random,28720.745521424626,29088.652177807002,high
random,39176.90558413654,39200.23423200864,high
random,28404.16933152098,28435.430695373456,high
random,45971.21823131897,45982.29932768548,high
random,48190.96963489585,48195.91188419194,high
random,34710.59575491212,34728.061393087984,high
random,42104.077737408574,42138.543118188245,high
random,36757.96706501707,36837.19889843811,high
random,38438.37657601698,38451.01800338066,high
random,36430.23586256024,36457.85146132587,high
random,47065.5735808318,47076.90474518258,high
random,48686.04981087816,48710.14501401338,high
random,16192.805479769626,16217.474205779337,high
random,24900.93551731866,24915.5299230104,high
random,29141.41391087364,29165.28358559662,high
random,50510.35490159896,50559.75161688924,high
random,23356.82023016214,23379.5733284541,high
random,26602.34082500647,26641.074055388817,high
random,39831.56726285291,39912.62284325401,high
random,33024.152497467425,33144.6946282889,high
random,30406.94302444379,30439.882537518777,high
random,36530.726729020374,36546.881012383514,high
random,28684.940927533506,28710.05247160808,high
random,28883.329534204076,28904.31679643709,high
random,37145.997374394494,37174.738969279104,high
random,34293.834283602686,34331.36559136535,high
random,41059.08905457975,41089.74441787928,high
random,55926.033566158694,55952.2590839301,high
random,56755.21711079108,56834.270747816605,high
random,46378.40363588598,46431.80651770972,high
random,59447.3855498603,59468.9565924154,high
random,42859.78952882491,42885.98865139007,high
random,14958.725002977437,14984.623509136689,high
random,19462.39265505789,19530.815188445544,high
random,22985.534672787584,23009.213738490784,high
random,27730.61852904336,27751.73692171574,high
random,27151.435502598484,27159.45650054,high
random,21228.00612913014,21275.68506931353,high
random,29838.476796846633,29877.81447847429,high
random,39007.669608988566,39073.24995924358,high
random,28862.14918780411,28872.588828959942,high
random,35380.59796196836,35411.04877421983,high
random,26642.0768380887,26666.96851979712,high
random,53026.048128568895,53048.99372023358,high
random,40783.11002307068,40832.677791572234,high
random,34321.018614172295,34376.96884590085,high
random,36044.45361759164,36053.885502605415,high
random,40648.203752921785,40675.82356178555,high
random,40285.120968221796,40328.910315053596,high
random,38537.95883709996,38593.46747987608,high
random,50264.13814103496,50285.15326617101,high
random,47515.582982114705,47571.801255626626,high
random,29257.36076231726,29275.11188731908,high
random,24455.234069863774,24493.0773249485,high
random,29004.889125537775,29038.32726113317,high
random,28191.445278549305,28212.10464196266,high
random,32871.878266103704,32895.722144538086,high
random,24602.79046098698,24744.473715780012,high
random,26002.121712081473,26030.120264991936,high
random,53436.086287155056,53498.322756941794,high
random,31060.11224103772,31175.52357343672,high
random,30721.65961111263,30748.16944011407,high
random,29252.210800718323,29260.29124201301,high
random,32730.35894829393,32744.91725402567,high
random,39136.73326498747,39245.48248919081,high
random,34896.52931890671,34910.76548101346,high
random,44418.8506707207,44546.46431736826,high
random,41709.18368538678,41869.149091168176,high
random,66543.4868420441,66560.2146597431,high
random,53707.20615335321,53761.76582266099,high
random,38709.654571128856,38738.2560120815,high
random,46284.46484957275,46318.00195431294,high
random,19788.133583221075,19805.468234804837,high
random,24560.363062603854,24572.195460131807,high
random,51919.980501190155,51961.266469925526,high
random,23321.991737524822,23373.521163064164,high
random,25099.66036998784,25103.851712546504,high
random,21546.09474966519,21713.07420771406,high
random,24914.178874957284,24946.194942498347,high
random,28685.66710432572,28853.243275560486,high
random,91020.57471863483,91063.04262634543,high
random,44146.62188157001,44189.41962929792,high
random,34706.01523096306,34756.88801600716,high
random,46755.33764315968,46763.55893525547,high
random,46815.95091139846,46952.944001284086,high
random,34232.50587809186,34265.98376203889,high
random,48494.00990218913,48522.33688785872,high
random,39132.18248516835,39134.78932215297,high
random,50824.18025475624,50835.387191347734,high
random,40891.22288016166,40975.22263190568,high
random,37736.61255924199,37773.17326802267,high
random,42805.74732390977,42836.236535343,high
random,25580.522892674562,25585.74134168196,high
random,19772.5720538339,19778.542850074955,high
random,40198.63624197381,40472.155411674685,high
random,25631.400823359778,25667.235617170743,high
random,28948.53382989172,29033.405172181447,high
random,22146.256648896557,22177.107714470752,high
random,25636.450558720244,25681.650917218107,high
random,36686.78375399257,36757.84400228118,high
random,31994.026946791968,32027.64386411919,high
random,28821.052069556627,28823.194369464487,high
random,34502.51643885069,34509.86573915681,high
random,37343.73026521327,37375.38364096699,high
random,36234.97646105343,36301.546760035635,high
random,30523.85548479218,30555.408380822024,high
random,36190.2006616676,36225.26691534287,high
random,32916.57122203573,32973.18496223989,high
random,43648.4003661018,43654.10032244689,high
random,46292.89090820527,46350.73439260044,high
random,39154.413957763834,39174.83455175901,high
random,77148.64621411229,77156.33502125656,high
random,34149.491753526716,34167.03416947308,high
random,26727.136643855145,26730.71645578371,high
random,46981.8740940817,47008.58052021418,high
random,33654.04755652466,33679.70534508118,high
random,28503.529639344153,28525.0628809935,high
random,26899.943365338684,26914.037376225875,high
random,24430.304888490802,24438.958636629555,high
random,30380.972799258252,30427.93296554966,high
random,31040.133548695576,31097.77770181741,high
random,27308.903482640606,27310.103635175125,high
random,35044.746471044615,35067.21229979058,high
random,39310.227458755326,39385.78103535978,high
random,37674.6047019583,37814.18560820571,high
random,48004.200141250636,48013.73545866193,high
random,45268.17303333562,45336.72377766197,high
random,34967.946861687225,34991.396024113084,high
random,40914.185350798034,40963.45855330498,high
random,55497.67137437395,55527.389155323195,high
random,47362.88546701417,47400.14683957021,high
random,49812.65331124754,49834.30353791102,high
oracle,12114.64801107373,12125.56213612412,high
oracle,10934.576232010018,10963.343194692447,high
oracle,14439.304519637575,14539.972521169042,high
oracle,21577.029990794264,21595.14157898342,high
oracle,14696.071121843517,14713.181228451052,high
oracle,16100.975091430273,16138.455589963662,high
oracle,16697.24218761317,16702.78962839541,high
oracle,18701.150827614416,18731.771777882845,high
oracle,57903.1152078595,57937.44912323516,high
oracle,31190.255320415545,31256.717376044086,high
oracle,22187.23971305434,22211.267156953476,high
oracle,27015.146482244483,27149.958574891418,high
oracle,45524.144090291,45633.75343212607,high
oracle,87242.49031279504,87318.82863044218,high
oracle,31192.392887708167,31219.854409344818,high
oracle,42300.78178890097,42337.67245145188,high
oracle,37918.257663680735,39614.929362892784,high
oracle,39030.45792847617,39095.39016693321,high
oracle,33569.02853979733,33611.91208632286,high
oracle,43853.15512149689,43854.51184091361,high
oracle,8248.811349855412,8275.966028503604,high
oracle,10717.404704129576,10731.95922422465,high
oracle,13413.915778327606,13651.424101027354,high
oracle,16414.68975929535,16476.30492765366,high
oracle,18432.12849115289,18443.77439756892,high
oracle,16381.932183817411,16383.597197245035,high
oracle,21151.744744917065,21178.11564542387,high
oracle,22892.764379143646,22971.476390812277,high
oracle,19964.756507353744,19991.432908660634,high
oracle,20974.289537816865,21010.763854137876,high
oracle,24470.96496001282,24513.545144967968,high
oracle,31770.505828756977,31791.38184709177,high
oracle,31546.968942002586,31585.811814975295,high
oracle,29990.66424156175,30019.499583471603,high
oracle,33232.516245820865,33254.0118426993,high
oracle,25854.42033323365,25880.90873175291,high
oracle,32478.4815908048,32513.60084440672,high
oracle,36060.21135536423,36167.0005837091,high
oracle,33171.28154828134,33209.014246571154,high
oracle,32069.790633537352,32087.298952181358,high
oracle,20417.32097281965,20440.574875543003,high
oracle,13167.159275887865,13190.78418998752,high
oracle,13105.890089267044,13162.033762178296,high
oracle,17640.358425681297,17668.885873891737,high
oracle,14364.987699638068,14397.52941118013,high
oracle,19412.256072686137,19471.540944171094,high
oracle,17178.27236145296,17192.311361491178,high
oracle,20021.06021791929,20639.787136898176,high
oracle,20527.857847675463,20568.612172177898,high
oracle,25579.240627124294,25613.84571087494,high
oracle,33974.548861403666,34037.68129131653,high
oracle,22126.085923232924,22152.98440906538,high
oracle,24794.531596416153,24908.555032271783,high
oracle,38044.6418724706,38076.8355791544,high
oracle,28880.89398130314,28902.754408898036,high
oracle,43117.14991518404,43238.85404591218,high
oracle,57688.045363802536,57820.21247741213,high
oracle,31330.427802917333,31424.706645494847,high
oracle,32110.45694510967,32117.51541440555,high
oracle,34326.85975554875,34341.41489459755,high
oracle,21447.821192052044,21581.240563577143,high
oracle,16247.797049141725,16294.013593343305,high
oracle,25341.085879942755,25365.58056628202,high
oracle,16101.268693859234,16120.596122845287,high
oracle,13744.122385677676,13768.946235284508,high
oracle,16636.89312608426,16707.48574317716,high
oracle,27691.464154231446,27724.16938797985,high
oracle,22529.689216605697,22600.58215448555,high
oracle,23423.31882871656,23459.68906465364,high
oracle,22941.300696440157,22953.280502339843,high
oracle,22629.038657824014,22633.192884224212,high
oracle,22805.421563686654,22833.318177956655,high
oracle,29049.363339312757,29070.616531726217,high
oracle,28049.037395866693,28132.90857537736,high
oracle,62308.336179020844,62334.23014778573,high
oracle,25806.73060517451,25870.409846621507,high
oracle,30330.952615259837,30370.014308703692,high
oracle,32030.17686726187,32043.822847883122,high
oracle,71721.0070393662,71729.27430300496,high
oracle,33077.32042379593,33108.67658427204,high
oracle,14087.921561362828,14105.792154750314,high
oracle,11643.393320705294,11660.406001785188,high
oracle,21350.937557687248,21420.98192826852,high
oracle,15531.886969787449,15577.633312710066,high
oracle,16375.944044880831,16388.478212193957,high
oracle,45776.62679576976,45805.65448332716,high
oracle,19898.508711784412,19900.88717999494,high
oracle,28699.910497016663,28740.640767707562,high
oracle,22651.181213654338,22674.69079323062,high
oracle,21461.56583305989,21508.559864542804,high
oracle,20125.566233253423,20130.895765113644,high
oracle,31002.276933212488,31022.663074877935,high
oracle,26751.9904965652,26966.498861760596,high
oracle,46139.887527827406,46178.56240281802,high
oracle,26951.049452959225,26971.18949040807,high
oracle,28489.753717163847,28489.972026997326,high
oracle,51379.267093298346,51407.042944691406,high
oracle,31356.435326235765,31402.87033750336,high
oracle,32423.35662823181,32481.330882944436,high
oracle,37144.55556712871,37182.35676266354,high
oracle,11797.051569692716,11851.20486178395,high
oracle,14024.018962659304,14063.770070885821,high
oracle,29139.40263037504,29181.46620370455,high
oracle,80381.96885927174,80423.42700589474,high
oracle,16028.726370434186,16045.285166550977,high
oracle,16983.913468639086,17041.65088621896,high
oracle,19785.726669047835,19860.02785863718,high
oracle,29209.58265673797,29328.913265616036,high
oracle,19033.69962940947,19173.97641029313,high
oracle,28931.733580529235,28962.221525623456,high
oracle,24879.22992853429,24897.660952818835,high
oracle,28647.764258587522,28684.198219564754,high
oracle,25955.22688912911,26008.734830042056,high
oracle,28764.639623876636,28799.656101403634,high
oracle,30341.300749106074,30353.996784801016,high
oracle,28763.855861363965,28770.603600898045,high
oracle,32712.490606105726,32722.0746017953,high
oracle,36122.489927203314,36164.69797477899,high
oracle,35487.42195729713,35513.04563674038,high
oracle,33650.1911934002,33677.65206431818,high
oracle,8033.663390072621,8036.269260241835,high
oracle,10463.895516313558,10495.91089101337,high
oracle,17613.920752459777,17658.994291225485,high
oracle,41714.60783815833,41726.51187635749,high
oracle,34533.09573961454,34566.096898926444,high
oracle,17711.961479492467,17722.726313683626,high
oracle,24196.866908332224,24211.669018911347,high
oracle,36078.13498114731,36109.507549729984,high
oracle,19285.853616721863,19351.71958699249,high
oracle,24968.044909661374,24995.653012789684,high
oracle,19760.6104928516,19800.25474980054,high
oracle,27116.43454116934,27144.477180413505,high
