policy,mean_backlog_us,max_backlog_us,load_regime
SIT-safe,53081.27309286122,53995.47152579948,medium
SIT-safe,56376.06486150533,57985.877838950604,medium
SIT-safe,59173.00119683822,60511.318967950065,medium
SIT-safe,62261.00996247563,63383.60424835142,medium
SIT-safe,4399.642673172011,5032.6088240162935,medium
SIT-safe,7952.729399466143,8408.326170330402,medium
SIT-safe,11715.640935399484,13013.836910041282,medium
SIT-safe,14428.719694234298,14953.221385707846,medium
SIT-safe,17023.998924542986,17541.256766527105,medium
SIT-safe,19478.263456167442,20080.890208842233,medium
SIT-safe,23038.028321452482,23609.795415804256,medium
SIT-safe,26526.73035442964,27578.113949981285,medium
SIT-safe,29508.042720898346,30284.027878376655,medium
SIT-safe,32179.069953688107,32800.18816068163,medium
SIT-safe,34144.377578722364,35195.946438520215,medium
SIT-safe,38176.185432882055,38996.28990763519,medium
SIT-safe,41446.84964256853,42754.916811049916,medium
SIT-safe,44211.50546788515,45192.43098891759,medium
SIT-safe,47319.48584689298,48256.07892622473,medium
SIT-safe,49286.72028025701,50404.687943132594,medium
SIT-safe,52835.73636017983,53970.93943553604,medium
SIT-safe,56538.07310293074,57999.09239317197,medium
SIT-safe,59292.437174205785,60529.43585401401,medium
SIT-safe,61827.24012532107,63039.7075910758,medium
partition,1176.9435065577152,1641.5441570648982,medium
partition,4651.740678807344,5087.553220834583,medium
partition,8857.39205908677,9922.518404682633,medium
partition,10678.764312582301,11147.524142533308,medium
partition,13165.774435727179,13583.038387770299,medium
partition,16096.634344990836,16591.249540702353,medium
partition,19607.390193494222,20185.240868640598,medium
partition,23763.391306263038,24952.58450815128,medium
partition,25589.706375992,26339.450254194206,medium
partition,28126.256282227336,28843.87664643838,medium
partition,31032.888423795164,31927.6135746832,medium
partition,34524.12607010086,35203.71377263218,medium
partition,38704.62563270941,40121.598654551664,medium
partition,40543.468811251536,41502.11077568075,medium
partition,43044.309945311325,44106.655718394555,medium
partition,45990.57821189256,47426.943378495984,medium
partition,49482.24933538328,50661.12559324317,medium
partition,53698.810405598146,55111.569465099834,medium
partition,55569.40635449617,56920.6369140381,medium
partition,58018.50182384913,59224.134986612014,medium
partition,1189.7442096370794,1655.3905358268821,medium
partition,4664.7781738532585,5105.452991801663,medium
partition,8830.381646834492,9807.421488934779,medium
partition,10668.45696068535,11249.783904981858,medium
partition,13181.854537543022,13593.794012865786,medium
partition,16116.950718786298,16842.587769154226,medium
partition,19576.124082178307,20081.982588392566,medium
partition,23758.43894805474,25181.6367568461,medium
partition,25605.914771714353,26422.634726742283,medium
partition,28118.068912751733,28822.127034252975,medium
partition,31038.691330572896,31893.035160971573,medium
partition,34515.90337256598,35336.49837520812,medium
partition,38712.91213808931,40139.62271008175,medium
partition,40558.2402589891,41477.79219870642,medium
partition,43020.67715311635,44088.90908202669,medium
partition,45961.62030344593,47007.79654872045,medium
partition,49526.01132183326,50559.71803916246,medium
partition,53593.52813407386,55190.82755931746,medium
partition,55466.35866053266,56577.992727696896,medium
partition,58004.874826037405,59275.99338292191,medium
partition,1183.0060020364806,1753.1527159045509,medium
partition,4647.092320106409,5057.073099384783,medium
partition,8836.541944792789,10036.880963681964,medium
partition,10673.762983960161,11349.547489886143,medium
partition,13180.422861674237,13523.735580568435,medium
partition,16130.515235703808,16660.405598268844,medium
partition,19574.24393906352,20212.418054479524,medium
partition,23784.228762510204,24939.808678315254,medium
partition,25620.26011767483,26445.12877264386,medium
partition,28134.98751126177,28733.492541836575,medium
partition,31051.31781478081,31841.07331642043,medium
partition,34537.56803715246,35334.14933133079,medium
partition,38753.937320559904,40678.05328378314,medium
partition,40568.827282832484,41484.930374896154,medium
partition,43036.60317380451,44036.60822576005,medium
partition,46019.98354094706,47195.060370264575,medium
partition,49480.25796824618,50656.11229616031,medium
partition,53642.501559264514,55255.27485785168,medium
partition,55517.78711696259,56588.01172170509,medium
partition,57982.338146562426,59095.61181925982,medium
partition,1187.4584873779115,1768.7138948748325,medium
partition,4667.567422360062,5027.564840396808,medium
partition,8809.40422465071,9849.225477330212,medium
partition,10672.26936853559,11283.274510391871,medium
partition,13184.100540384354,13621.738013435854,medium
partition,16133.021468879502,16704.290698344354,medium
partition,19616.706912564852,20157.0220986621,medium
partition,23770.977908104618,24890.8964886514,medium
partition,25618.104660559206,26451.66994261183,medium
partition,28113.98556013878,28799.556448568997,medium
partition,31051.968351871707,31837.662942452822,medium
partition,34544.22859150584,35327.9760101689,medium
partition,38722.61193439202,40283.95491896663,medium
partition,40527.11474374619,41505.51838619448,medium
partition,43064.34226565933,43866.13454963546,medium
partition,45974.56326715929,47011.41936092684,medium
partition,49474.86284298439,50674.045087073,medium
partition,53741.422241367974,55298.88212955091,medium
partition,55506.71577639501,56942.12245352706,medium
partition,58035.2874217605,59053.89415868663,medium
partition,1190.1590334727339,1761.4009039532102,medium
partition,4652.307966087906,5117.426879224367,medium
partition,8834.123346894565,10136.40162518574,medium
partition,10673.806263947241,11213.189836493693,medium
partition,13178.49130291371,13531.440823776531,medium
partition,16117.13491020174,16867.618029593024,medium
partition,19595.749111091754,20201.58424755209,medium
partition,23812.396381712486,24956.852512663696,medium
partition,25624.7587002917,26345.319623169722,medium
partition,28087.010302488896,28703.616060201428,medium
partition,31064.714455098005,31862.049331296468,medium
partition,34516.864900225104,35311.81426440086,medium
partition,38706.337626524066,40061.21462344751,medium
partition,40548.00106896128,41810.13440286182,medium
partition,43074.4639023196,43906.67941787001,medium
partition,46009.87572295198,47109.403321186546,medium
partition,49514.65656508337,50423.290515801404,medium
partition,53627.21763722704,55187.237313885475,medium
partition,55484.559058096216,56821.54161379463,medium
partition,57983.25974369244,59088.01852958184,medium
partition,1179.1410074471353,1780.5927423855028,medium
partition,4661.063832910105,5089.754253583611,medium
partition,8877.1346558288,9937.891262098448,medium
partition,10685.81623711207,11358.087704150239,medium
partition,13182.280726191477,13649.411375380703,medium
partition,16129.552047543535,16851.89107670472,medium
partition,19596.100558300666,20168.786440372467,medium
partition,23820.957533794735,24985.103348870296,medium
partition,25594.393479036495,26314.750238687557,medium
partition,28091.542265858938,28714.037913039792,medium
partition,31087.249655136733,31765.170392078348,medium
partition,34538.21817268667,35331.091950909235,medium
partition,38742.198680417234,40158.96051746467,medium
partition,40555.98899283105,41575.064679315314,medium
partition,43069.33837027666,44045.290098533966,medium
partition,46006.56351381392,46988.9221847523,medium
partition,49479.64112729212,50470.43294337904,medium
partition,53705.41067396801,55247.989869982935,medium
partition,55509.12031581723,56818.517745978665,medium
partition,57991.667342335466,59242.2531348911,medium
partition,1183.556431579932,1750.249865969512,medium
partition,4660.93919278329,5101.138852331453,medium
partition,8854.1462816761,10359.775156129966,medium
partition,10674.955845758115,11204.009772676392,medium
partition,13186.1800464371,13588.89942147024,medium
partition,16100.383294592992,16821.596199980937,medium
partition,19598.179593250672,20164.10069265915,medium
partition,23767.594686791443,25095.406279868446,medium
partition,25595.130837342433,26235.81509888405,medium
partition,28121.12167609427,28764.699242566712,medium
partition,31067.56405151534,32062.0931631485,medium
partition,34525.973589588524,35281.07513137907,medium
partition,38750.61506962488,40177.08057418559,medium
partition,40523.807434908056,41345.33848447446,medium
partition,43059.284112242494,44079.265253634425,medium
partition,45979.26871679416,46876.67855842505,medium
partition,49485.76388386455,50418.33787655586,medium
partition,53637.322065052474,55556.51817767229,medium
partition,55510.370016086235,56989.608598169405,medium
partition,57999.63170892662,59095.40613272088,medium
partition,1178.1453664777885,1745.9280290425236,medium
partition,4658.311265310802,5096.527952788299,medium
partition,8852.676720036137,10376.563498448115,medium
partition,10664.660842831581,11156.037378549576,medium
partition,13177.458668408268,13540.4704950694,medium
partition,16113.923411551707,16716.172330165748,medium
partition,19585.399829084978,20129.715388420038,medium
partition,23811.627546276446,25105.283513133414,medium
partition,25591.09015374776,26298.616488666623,medium
partition,28122.336706698807,28763.692947249277,medium
partition,31049.64106832739,31866.25580262579,medium
partition,34526.47182520968,35403.44471315504,medium
partition,38751.497651892656,39956.54885026673,medium
partition,40530.92576423449,41992.778696146794,medium
partition,43027.97269872381,43968.523319814354,medium
partition,46010.289561932324,47169.487769976025,medium
partition,49511.86401828646,50661.01895016059,medium
partition,53652.1387795175,55029.56429531798,medium
partition,55469.84723274047,56639.263973779045,medium
partition,57996.812525768,59275.263520738576,medium
partition,1193.9340903415616,1678.89588873717,medium
partition,4657.2641715368845,5022.698514785647,medium
partition,8837.845733600807,10127.896163851306,medium
partition,10665.824209699203,11528.987567100441,medium
partition,13176.097542028763,13527.907725978876,medium
partition,16121.424495256155,16599.13964423025,medium
partition,19592.48817927004,20273.274730148667,medium
partition,23741.541687120207,24731.20262688119,medium
partition,25623.443076525255,26458.24053152837,medium
partition,28147.647822017952,28785.74881689949,medium
partition,31078.30249353318,31803.18543218373,medium
partition,34544.024850749774,35370.34995617811,medium
partition,38762.425106133196,40016.46551284299,medium
partition,40544.94995785813,41533.037537953816,medium
partition,43065.05237636656,44221.45348636247,medium
partition,45959.42774702218,47004.880119320005,medium
partition,49408.08622237104,50717.092078872025,medium
partition,53705.254622123,55459.64193156641,medium
partition,55451.0393483918,56505.28345696814,medium
partition,58035.16923742865,59073.582695592195,medium
partition,1195.3300879544583,1747.6977608347952,medium
partition,4669.119400653837,5061.711437666672,medium
partition,8839.910151521499,10010.142507943325,medium
partition,10665.31753027562,11174.787826570682,medium
partition,13180.454991837814,13560.566267321818,medium
partition,16120.098807761071,16677.213447514805,medium
partition,19582.753450921446,20151.158797020325,medium
partition,23822.763842873617,25340.31700552674,medium
partition,25603.747222805043,26402.949906772934,medium
partition,28139.92367440167,28856.045273358934,medium
partition,31064.3600220611,31939.044242987642,medium
partition,34518.54642520057,35454.48392955982,medium
partition,38739.33300180568,40169.94916705624,medium
partition,40523.592909330415,41505.989861376176,medium
partition,43068.336887126905,43942.81647388823,medium
partition,45983.576616135724,47125.6118364241,medium
partition,49478.82392088759,50642.74431397766,medium
partition,53658.4484586299,55139.05549601698,medium
partition,55512.9640535754,56715.290844278876,medium
partition,57972.2112914113,59315.24634857569,medium
random,7209.31761466955,7837.616845917655,medium
random,10577.002466572218,11036.882392473868,medium
random,14837.518961974358,16119.903566444933,medium
random,16514.979633591676,17126.12350020802,medium
random,20556.998546184062,21153.343429570086,medium
random,22296.285874206318,23042.501041662414,medium
random,23944.633254924443,24558.440481937025,medium
random,29315.12166031792,30636.43218828831,medium
random,33615.901817768216,34420.04494040925,medium
random,37111.6890555912,37979.90848618606,medium
random,35269.34547181566,36100.472416601144,medium
random,42632.473364555466,43488.79191503255,medium
random,47157.44874955475,48754.06548650982,medium
random,45860.445467128935,46868.13114671921,medium
random,50000.41003182976,50918.46885386575,medium
random,53150.27239468547,54519.65889258776,medium
random,60046.28468819593,61148.661403006874,medium
random,60115.20427359939,61578.8752961969,medium
random,62609.85370105134,63886.7115462916,medium
random,64728.23485051955,66226.8619805323,medium
random,8662.786544037512,9173.943961140001,medium
random,15531.554900118093,15970.161039881641,medium
random,16202.663552939202,17220.155472236685,medium
